gene	chrom	strand	gene_start	gene_end	gene_length	region_start	region_end	region_length	preprocess_status	n_cds	n_utr5	n_utr3	n_transcripts	n_tokens	n_unk_tokens	over_token_cap	over_vocab_limit
Zm00001d017331.RefGen_V4	5	+	193176072	193179030	2959	193174478	193180622	6144	retained	6	4	3	3	178	0	0	0
Zm00001d017333.RefGen_V4	5	+	193207954	193209838	1885	193205823	193211967	6144	retained	7	1	1	2	127	0	0	0
Zm00001d017334.RefGen_V4	5	-	193209946	193222922	12977	193207217	193225649	18432	retained	7	8	5	6	300	0	0	0
Zm00001d017335.RefGen_V4	5	-	193225699	193229060	3362	193224307	193230451	6144	retained	5	2	1	1	107	0	0	0
Zm00001d017336.RefGen_V4	5	-	193245751	193254613	8863	193244037	193256325	12288	retained	12	9	5	7	431	0	0	0
Zm00001d017337.RefGen_V4	5	+	193248964	193251020	2057	193246919	193253063	6144	retained	2	0	0	1	29	0	0	0
Zm00001d017338.RefGen_V4	5	-	193306261	193315128	8868	193304550	193316838	12288	retained	12	9	4	6	401	0	0	0
Zm00001d017339.RefGen_V4	5	+	193308753	193311797	3045	193307202	193313346	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017340.RefGen_V4	5	+	193375045	193381419	6375	193372087	193384375	12288	retained	11	6	3	4	286	0	0	0
Zm00001d017341.RefGen_V4	5	-	193375784	193376410	627	193373024	193379168	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017343.RefGen_V4	5	-	193378095	193378841	747	193375395	193381539	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017345.RefGen_V4	5	+	193470806	193474048	3243	193469354	193475498	6144	retained	3	2	1	2	83	0	0	0
Zm00001d017347.RefGen_V4	5	-	193474515	193475339	825	193471854	193477998	6144	retained	2	0	1	1	42	0	0	0
Zm00001d017350.RefGen_V4	5	-	193493247	193493909	663	193490505	193496649	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017351.RefGen_V4	5	-	193496249	193499369	3121	193494736	193500880	6144	retained	3	1	1	1	68	0	0	0
Zm00001d017352.RefGen_V4	5	-	193500301	193505634	5334	193499895	193506039	6144	retained	9	16	8	12	484	0	0	0
Zm00001d017353.RefGen_V4	5	-	193510127	193511633	1507	193507807	193513951	6144	retained	3	1	1	1	68	0	0	0
Zm00001d017354.RefGen_V4	5	-	193517957	193522671	4715	193517241	193523385	6144	retained	7	10	7	5	329	0	0	0
Zm00001d017357.RefGen_V4	5	-	193525567	193528360	2794	193523891	193530035	6144	retained	4	0	0	1	55	0	0	0
Zm00001d017358.RefGen_V4	5	+	193561454	193562708	1255	193559008	193565152	6144	retained	2	1	1	1	55	0	0	0
Zm00001d017360.RefGen_V4	5	+	193616723	193621867	5145	193616222	193622366	6144	retained	18	15	20	18	763	0	0	0
Zm00001d017361.RefGen_V4	5	-	193663171	193666290	3120	193661658	193667802	6144	retained	5	1	1	1	94	0	0	0
Zm00001d017363.RefGen_V4	5	-	193670705	193675060	4356	193669810	193675954	6144	retained	5	1	3	2	119	0	0	0
Zm00001d017364.RefGen_V4	5	-	193677993	193678466	474	193675157	193681301	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017365.RefGen_V4	5	-	193679955	193683433	3479	193678621	193684765	6144	retained	2	1	1	1	55	0	0	0
Zm00001d017366.RefGen_V4	5	-	193684947	193686296	1350	193682549	193688693	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017367.RefGen_V4	5	-	193693143	193697609	4467	193692303	193698447	6144	retained	5	0	1	3	87	0	0	0
Zm00001d017368.RefGen_V4	5	-	193709231	193711444	2214	193707265	193713409	6144	retained	6	1	1	1	107	0	0	0
Zm00001d017370.RefGen_V4	5	-	193718637	193724501	5865	193718496	193724640	6144	retained	9	0	1	1	125	0	0	0
Zm00001d017371.RefGen_V4	5	+	193731777	193738002	6226	193728745	193741033	12288	retained	10	6	15	7	442	0	0	0
Zm00001d017373.RefGen_V4	5	+	193765211	193776100	10890	193764511	193776799	12288	retained	29	14	19	14	1014	0	0	0
Zm00001d017374.RefGen_V4	5	-	193776413	193778741	2329	193774504	193780648	6144	retained	8	2	2	2	166	0	0	0
Zm00001d017375.RefGen_V4	5	+	193827106	193828931	1826	193824946	193831090	6144	retained	2	1	1	1	55	0	0	0
Zm00001d017376.RefGen_V4	5	-	193829089	193856426	27338	193827397	193858117	30720	retained	4	1	12	2	266	0	0	0
Zm00001d017377.RefGen_V4	5	+	193862002	193866500	4499	193861178	193867322	6144	retained	4	1	1	1	78	0	0	0
Zm00001d017378.RefGen_V4	5	-	193867340	193868107	768	193864651	193870795	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017379.RefGen_V4	5	-	193879485	193884702	5218	193879021	193885165	6144	retained	2	1	1	1	51	0	0	0
Zm00001d017380.RefGen_V4	5	-	193887164	193890043	2880	193885531	193891675	6144	retained	2	1	1	1	55	0	0	0
Zm00001d017381.RefGen_V4	5	+	193892301	193893913	1613	193890034	193896178	6144	retained	5	1	1	1	94	0	0	0
Zm00001d017382.RefGen_V4	5	-	193930984	193932787	1804	193928813	193934957	6144	retained	8	4	3	3	202	0	0	0
Zm00001d017383.RefGen_V4	5	+	193951312	193955766	4455	193950466	193956610	6144	retained	3	1	1	1	65	0	0	0
Zm00001d017384.RefGen_V4	5	+	193962583	193972138	9556	193961216	193973504	12288	retained	23	13	21	16	910	0	0	0
Zm00001d017385.RefGen_V4	5	+	194002524	194004526	2003	194000452	194006596	6144	retained	3	1	1	1	68	0	0	0
Zm00001d017386.RefGen_V4	5	-	194078458	194081886	3429	194077099	194083243	6144	retained	6	2	2	2	138	0	0	0
Zm00001d017387.RefGen_V4	5	-	194083665	194108336	24672	194080640	194111360	30720	retained	26	22	16	17	1044	0	0	0
Zm00001d017389.RefGen_V4	5	-	194200726	194201613	888	194198097	194204241	6144	retained	2	1	0	1	42	0	0	0
Zm00001d017390.RefGen_V4	5	-	194300862	194304543	3682	194299630	194305774	6144	retained	8	1	1	1	133	0	0	0
Zm00001d017391.RefGen_V4	5	-	194316184	194319929	3746	194314984	194321128	6144	retained	11	7	8	5	359	0	0	0
Zm00001d017392.RefGen_V4	5	-	194378573	194385434	6862	194375859	194388147	12288	retained	15	16	10	12	602	0	0	0
Zm00001d017393.RefGen_V4	5	+	194462300	194464061	1762	194460108	194466252	6144	retained	3	3	0	1	81	0	0	0
Zm00001d017395.RefGen_V4	5	+	194466962	194478849	11888	194466761	194479049	12288	retained	7	1	1	2	124	0	0	0
Zm00001d017396.RefGen_V4	5	-	194479238	194479983	746	194476538	194482682	6144	retained	2	0	0	1	29	0	0	0
Zm00001d017397.RefGen_V4	5	+	194705728	194706324	597	194702953	194709097	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017398.RefGen_V4	5	+	194871845	194884885	13041	194869148	194887580	18432	retained	5	6	3	5	219	0	0	0
Zm00001d017399.RefGen_V4	5	-	194914731	194921330	6600	194911886	194924174	12288	retained	14	2	4	4	291	0	0	0
Zm00001d017401.RefGen_V4	5	+	194930569	194937860	7292	194928070	194940358	12288	retained	11	2	6	3	261	0	0	0
Zm00001d017402.RefGen_V4	5	-	194980677	194981378	702	194977955	194984099	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017403.RefGen_V4	5	-	194992409	194999989	7581	194990054	195002342	12288	retained	4	1	0	1	68	0	0	0
Zm00001d017404.RefGen_V4	5	-	195022005	195022538	534	195019199	195025343	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017407.RefGen_V4	5	+	195044738	195045811	1074	195042202	195048346	6144	retained	2	0	0	1	29	0	0	0
Zm00001d017409.RefGen_V4	5	+	195097522	195099545	2024	195095461	195101605	6144	retained	5	2	2	2	122	0	0	0
Zm00001d017410.RefGen_V4	5	-	195102455	195105120	2666	195100715	195106859	6144	retained	5	2	1	1	107	0	0	0
Zm00001d017412.RefGen_V4	5	+	195189894	195191367	1474	195187558	195193702	6144	retained	2	1	2	1	68	0	0	0
Zm00001d017413.RefGen_V4	5	+	195192766	195193369	604	195189995	195196139	6144	retained	3	0	0	1	42	0	0	0
Zm00001d017415.RefGen_V4	5	+	195346109	195354227	8119	195344023	195356311	12288	retained	2	1	0	1	43	0	0	0
Zm00001d017416.RefGen_V4	5	-	195354933	195356837	1905	195352812	195358956	6144	retained	5	1	2	2	110	0	0	0
Zm00001d017417.RefGen_V4	5	+	195356465	195362431	5967	195356375	195362519	6144	retained	5	0	1	1	78	0	0	0
Zm00001d017418.RefGen_V4	5	-	195379356	195383453	4098	195378332	195384476	6144	retained	9	1	1	1	146	0	0	0
Zm00001d017419.RefGen_V4	5	-	195387363	195388830	1468	195385024	195391168	6144	retained	2	1	1	1	55	0	0	0
Zm00001d017420.RefGen_V4	5	-	195392064	195395934	3871	195390926	195397070	6144	retained	5	4	4	3	179	0	0	0
Zm00001d017422.RefGen_V4	5	-	195636860	195637865	1006	195634290	195640434	6144	retained	2	1	1	1	55	0	0	0
Zm00001d017423.RefGen_V4	5	-	195641813	195645583	3771	195640625	195646769	6144	retained	6	1	1	1	107	0	0	0
Zm00001d017424.RefGen_V4	5	+	195713907	195721053	7147	195711335	195723623	12288	retained	18	16	22	13	866	0	0	0
Zm00001d017425.RefGen_V4	5	-	195722803	195723646	844	195720152	195726296	6144	retained	3	1	1	1	68	0	0	0
Zm00001d017427.RefGen_V4	5	-	195764467	195767455	2989	195762888	195769032	6144	retained	9	1	1	2	153	0	0	0
Zm00001d017428.RefGen_V4	5	+	195816916	195819628	2713	195815199	195821343	6144	retained	7	0	0	1	94	0	0	0
Zm00001d017429.RefGen_V4	5	-	195832862	195835971	3110	195831344	195837488	6144	retained	7	1	1	1	120	0	0	0
Zm00001d017430.RefGen_V4	5	-	195841605	195844257	2653	195839858	195846002	6144	retained	5	0	0	1	68	0	0	0
Zm00001d017432.RefGen_V4	5	-	195844968	195847238	2271	195843030	195849174	6144	retained	6	1	1	1	107	0	0	0
Zm00001d017433.RefGen_V4	5	-	195848322	195859142	10821	195847587	195859875	12288	retained	3	4	1	1	110	0	0	0
Zm00001d017434.RefGen_V4	5	-	195860307	195862004	1698	195858083	195864227	6144	retained	3	1	1	1	68	0	0	0
Zm00001d017435.RefGen_V4	5	-	195864141	195867721	3581	195862858	195869002	6144	retained	8	1	1	1	133	0	0	0
Zm00001d017436.RefGen_V4	5	-	195873701	195875848	2148	195871702	195877846	6144	retained	4	0	0	1	55	0	0	0
Zm00001d017438.RefGen_V4	5	+	195879301	195880041	741	195876598	195882742	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017441.RefGen_V4	5	-	195906689	195909170	2482	195904857	195911001	6144	retained	2	1	1	1	55	0	0	0
Zm00001d017442.RefGen_V4	5	-	195910144	195912077	1934	195908038	195914182	6144	retained	2	1	3	1	81	0	0	0
Zm00001d017443.RefGen_V4	5	+	195944691	195946090	1400	195942318	195948462	6144	retained	4	1	0	1	68	0	0	0
Zm00001d017444.RefGen_V4	5	-	196011766	196014768	3003	196010194	196016338	6144	retained	4	1	1	1	81	0	0	0
Zm00001d017445.RefGen_V4	5	-	196086107	196090434	4328	196085198	196091342	6144	retained	11	2	5	2	238	0	0	0
Zm00001d017448.RefGen_V4	5	-	196097028	196100351	3324	196095617	196101761	6144	retained	17	12	6	11	547	0	0	0
Zm00001d017449.RefGen_V4	5	-	196103545	196106389	2845	196101894	196108038	6144	retained	6	3	2	2	148	0	0	0
Zm00001d017451.RefGen_V4	5	-	196210316	196215459	5144	196209815	196215959	6144	retained	2	0	6	2	112	0	0	0
Zm00001d017453.RefGen_V4	5	+	196268325	196271143	2819	196266661	196272805	6144	retained	3	1	1	1	68	0	0	0
Zm00001d017454.RefGen_V4	5	+	196309360	196310577	1218	196306896	196313040	6144	retained	1	0	1	1	29	0	0	0
Zm00001d017455.RefGen_V4	5	-	196315158	196316157	1000	196312585	196318729	6144	retained	2	1	1	1	55	0	0	0
Zm00001d017456.RefGen_V4	5	+	196421600	196439701	18102	196421434	196439866	18432	retained	24	18	15	13	911	0	0	0
Zm00001d017457.RefGen_V4	5	+	196444127	196445770	1644	196441876	196448020	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017458.RefGen_V4	5	+	196447385	196451878	4494	196446559	196452703	6144	retained	11	3	6	4	278	0	0	0
Zm00001d017459.RefGen_V4	5	+	196472362	196475461	3100	196470839	196476983	6144	retained	11	5	4	4	278	0	0	0
Zm00001d017460.RefGen_V4	5	+	196476868	196485851	8984	196475215	196487503	12288	retained	10	3	5	3	263	0	0	0
Zm00001d017461.RefGen_V4	5	-	196486219	196488814	2596	196484444	196490588	6144	retained	3	1	1	1	68	0	0	0
Zm00001d017462.RefGen_V4	5	-	196589211	196590059	849	196586562	196592706	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017465.RefGen_V4	5	-	196739819	196740310	492	196736992	196743136	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017466.RefGen_V4	5	+	196743195	196744184	990	196740617	196746761	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017467.RefGen_V4	5	-	196750197	196753865	3669	196748958	196755102	6144	retained	1	1	2	1	55	0	0	0
Zm00001d017468.RefGen_V4	5	+	196756823	196759479	2657	196755078	196761222	6144	retained	6	2	2	2	136	0	0	0
Zm00001d017469.RefGen_V4	5	+	196842373	196845781	3409	196841004	196847148	6144	retained	9	4	3	3	224	0	0	0
Zm00001d017470.RefGen_V4	5	-	196852395	196857257	4863	196851753	196857897	6144	retained	11	2	2	2	203	0	0	0
Zm00001d017471.RefGen_V4	5	-	196868925	196870125	1201	196866452	196872596	6144	retained	3	0	1	1	55	0	0	0
Zm00001d017472.RefGen_V4	5	+	196958513	196962505	3993	196957436	196963580	6144	retained	13	4	9	4	355	0	0	0
Zm00001d017473.RefGen_V4	5	-	196995199	196997750	2552	196993402	196999546	6144	retained	4	2	2	2	108	0	0	0
Zm00001d017474.RefGen_V4	5	-	197000100	197001338	1239	196997646	197003790	6144	retained	1	0	1	1	29	0	0	0
Zm00001d017475.RefGen_V4	5	+	197045577	197051258	5682	197045345	197051489	6144	retained	9	6	6	5	274	0	0	0
Zm00001d017476.RefGen_V4	5	+	197139091	197145688	6598	197136245	197148533	12288	retained	9	3	2	2	192	0	0	0
Zm00001d017477.RefGen_V4	5	+	197146884	197147717	834	197144228	197150372	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017478.RefGen_V4	5	+	197222832	197223605	774	197220146	197226290	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017479.RefGen_V4	5	-	197231776	197232303	528	197228967	197235111	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017480.RefGen_V4	5	+	197251323	197252009	687	197248593	197254737	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017481.RefGen_V4	5	-	197261310	197263939	2630	197259552	197265696	6144	retained	4	2	1	2	97	0	0	0
Zm00001d017482.RefGen_V4	5	-	197272187	197275723	3537	197270882	197277026	6144	retained	7	1	1	2	125	0	0	0
Zm00001d017485.RefGen_V4	5	-	197280407	197281892	1486	197278077	197284221	6144	retained	5	5	5	4	205	0	0	0
Zm00001d017486.RefGen_V4	5	-	197360610	197361301	692	197357883	197364027	6144	retained	2	1	1	1	55	0	0	0
Zm00001d017487.RefGen_V4	5	-	197362482	197368813	6332	197359503	197371791	12288	retained	10	9	8	6	380	0	0	0
Zm00001d017489.RefGen_V4	5	+	197377558	197378986	1429	197375199	197381343	6144	retained	2	1	1	1	55	0	0	0
Zm00001d017490.RefGen_V4	5	+	197380347	197381416	1070	197377809	197383953	6144	retained	3	0	1	1	55	0	0	0
Zm00001d017491.RefGen_V4	5	+	197432144	197434405	2262	197430202	197436346	6144	retained	7	2	5	4	196	0	0	0
Zm00001d017492.RefGen_V4	5	-	197502471	197507129	4659	197501727	197507871	6144	retained	3	1	1	1	67	0	0	0
Zm00001d017493.RefGen_V4	5	+	197521765	197523503	1739	197519561	197525705	6144	retained	4	1	1	1	81	0	0	0
Zm00001d017494.RefGen_V4	5	+	197532011	197533798	1788	197529832	197535976	6144	retained	4	1	1	1	81	0	0	0
Zm00001d017495.RefGen_V4	5	-	197539628	197541548	1921	197537515	197543659	6144	retained	4	1	1	1	81	0	0	0
Zm00001d017497.RefGen_V4	5	+	197614187	197615137	951	197611589	197617733	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017499.RefGen_V4	5	-	197640444	197641542	1099	197637920	197644064	6144	retained	5	0	0	1	68	0	0	0
Zm00001d017500.RefGen_V4	5	-	197645886	197646921	1036	197643331	197649475	6144	retained	3	0	0	1	42	0	0	0
Zm00001d017501.RefGen_V4	5	-	197647531	197655122	7592	197645182	197657470	12288	retained	4	1	3	2	113	0	0	0
Zm00001d017502.RefGen_V4	5	-	197722483	197728745	6263	197719469	197731757	12288	retained	11	3	0	2	199	0	0	0
Zm00001d017503.RefGen_V4	5	-	197730625	197735534	4910	197730007	197736151	6144	retained	5	3	7	4	201	0	0	0
Zm00001d017504.RefGen_V4	5	-	197789156	197790037	882	197786524	197792668	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017505.RefGen_V4	5	+	197812930	197823385	10456	197812013	197824301	12288	retained	41	51	32	39	2161	2	1	1
Zm00001d017506.RefGen_V4	5	-	197826688	197827496	809	197824019	197830163	6144	retained	2	0	0	1	29	0	0	0
Zm00001d017507.RefGen_V4	5	+	197864412	197884322	19911	197862078	197886654	24576	retained	12	1	6	2	290	0	0	0
Zm00001d017508.RefGen_V4	5	-	197911900	197912280	381	197909017	197915161	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017509.RefGen_V4	5	-	197960872	197962982	2111	197958854	197964998	6144	retained	2	1	1	1	55	0	0	0
Zm00001d017510.RefGen_V4	5	+	197996036	197996422	387	197993156	197999300	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017512.RefGen_V4	5	+	198082033	198085866	3834	198080877	198087021	6144	retained	7	1	7	3	204	0	0	0
Zm00001d017513.RefGen_V4	5	+	198244236	198246356	2121	198242223	198248367	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017514.RefGen_V4	5	-	198262429	198288552	26124	198260130	198290850	30720	retained	37	5	2	5	706	0	0	0
Zm00001d017516.RefGen_V4	5	-	198490145	198492974	2830	198488487	198494631	6144	retained	3	1	1	1	68	0	0	0
Zm00001d017517.RefGen_V4	5	-	198522508	198523693	1186	198520028	198526172	6144	retained	2	0	1	1	42	0	0	0
Zm00001d017518.RefGen_V4	5	-	198526127	198527905	1779	198523943	198530087	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017519.RefGen_V4	5	+	198528397	198530715	2319	198526483	198532627	6144	retained	3	1	1	1	68	0	0	0
Zm00001d017520.RefGen_V4	5	-	198544780	198550469	5690	198544552	198550696	6144	retained	3	0	1	1	49	0	0	0
Zm00001d017521.RefGen_V4	5	+	198549238	198552081	2844	198547587	198553731	6144	retained	6	5	3	4	197	0	0	0
Zm00001d017522.RefGen_V4	5	+	198558661	198606647	47987	198558077	198607229	49152	retained	56	28	34	22	2234	0	1	0
Zm00001d017523.RefGen_V4	5	-	198637922	198642027	4106	198636902	198643046	6144	retained	4	1	1	2	87	0	0	0
Zm00001d017524.RefGen_V4	5	+	198700069	198702420	2352	198698172	198704316	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017525.RefGen_V4	5	-	198706889	198720905	14017	198704680	198723112	18432	retained	24	21	27	18	1227	0	0	0
Zm00001d017526.RefGen_V4	5	+	198707054	198710453	3400	198705681	198711825	6144	retained	10	5	7	5	300	0	0	0
Zm00001d017528.RefGen_V4	5	-	198865922	198867526	1605	198863651	198869795	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017529.RefGen_V4	5	+	198871925	198872722	798	198869251	198875395	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017530.RefGen_V4	5	+	198876950	198877534	585	198874169	198880313	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017531.RefGen_V4	5	+	198880654	198882279	1626	198878394	198884538	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017532.RefGen_V4	5	+	198922115	198922576	462	198919273	198925417	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017533.RefGen_V4	5	-	198926356	198928590	2235	198924400	198930544	6144	retained	5	0	0	1	68	0	0	0
Zm00001d017534.RefGen_V4	5	-	198936195	198936590	396	198933320	198939464	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017535.RefGen_V4	5	-	198941356	198941736	381	198938473	198944617	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017536.RefGen_V4	5	+	198948566	198952033	3468	198947227	198953371	6144	retained	13	1	1	1	198	0	0	0
Zm00001d017537.RefGen_V4	5	-	198956550	198960993	4444	198955699	198961843	6144	retained	3	1	1	1	67	0	0	0
Zm00001d017539.RefGen_V4	5	+	199057191	199061399	4209	199056222	199062366	6144	retained	10	4	3	4	240	0	0	0
Zm00001d017540.RefGen_V4	5	-	199061996	199063027	1032	199059439	199065583	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017541.RefGen_V4	5	+	199064395	199067569	3175	199062909	199069053	6144	retained	4	0	4	2	112	0	0	0
Zm00001d017543.RefGen_V4	5	-	199134782	199135899	1118	199132268	199138412	6144	retained	2	0	0	1	29	0	0	0
Zm00001d017544.RefGen_V4	5	+	199136710	199142020	5311	199136292	199142436	6144	retained	5	3	3	3	150	0	0	0
Zm00001d017545.RefGen_V4	5	-	199141404	199144529	3126	199139894	199146038	6144	retained	3	1	1	1	68	0	0	0
Zm00001d017546.RefGen_V4	5	-	199267786	199268293	508	199264967	199271111	6144	retained	3	0	1	1	55	0	0	0
Zm00001d017547.RefGen_V4	5	-	199270955	199272496	1542	199268653	199274797	6144	retained	4	2	3	3	125	0	0	0
Zm00001d017548.RefGen_V4	5	-	199282391	199283780	1390	199280013	199286157	6144	retained	3	1	3	2	98	0	0	0
Zm00001d017550.RefGen_V4	5	+	199319400	199324341	4942	199318798	199324942	6144	retained	18	7	15	13	619	0	0	0
Zm00001d017551.RefGen_V4	5	+	199349177	199350492	1316	199346762	199352906	6144	retained	2	0	0	1	29	0	0	0
Zm00001d017552.RefGen_V4	5	+	199379065	199389472	10408	199378124	199390412	12288	retained	2	2	0	1	56	0	0	0
Zm00001d017553.RefGen_V4	5	+	199392112	199396013	3902	199390990	199397134	6144	retained	4	0	1	1	68	0	0	0
Zm00001d017555.RefGen_V4	5	+	199470076	199472102	2027	199468016	199474160	6144	retained	15	7	10	8	464	0	0	0
Zm00001d017557.RefGen_V4	5	+	199518262	199519560	1299	199515838	199521982	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017558.RefGen_V4	5	+	199523068	199524126	1059	199520524	199526668	6144	retained	1	0	0	1	16	0	0	0
Zm00001d017559.RefGen_V4	5	-	199535385	199538423	3039	199533831	199539975	6144	retained	7	1	3	2	155	0	0	0
Zm00001d017560.RefGen_V4	5	+	199613954	199621606	7653	199611635	199623923	12288	retained	4	6	2	3	165	0	0	0
Zm00001d017561.RefGen_V4	5	+	199651668	199654468	2801	199649995	199656139	6144	retained	3	0	1	1	55	0	0	0
Zm00001d017562.RefGen_V4	5	+	199655265	199657722	2458	199653421	199659565	6144	retained	7	2	1	1	133	0	0	0
Zm00001d017563.RefGen_V4	5	+	199683772	199686910	3139	199682268	199688412	6144	retained	7	1	2	2	140	0	0	0
Zm00001d017564.RefGen_V4	5	-	199688648	199695375	6728	199685867	199698155	12288	retained	15	9	10	9	489	0	0	0
Zm00001d017566.RefGen_V4	5	+	199762000	199766413	4414	199761134	199767278	6144	retained	8	1	1	2	137	0	0	0
Zm00001d017567.RefGen_V4	5	-	199833167	199834977	1811	199830999	199837143	6144	retained	4	0	0	1	55	0	0	0
Zm00001d017568.RefGen_V4	5	-	199836479	199842360	5882	199836347	199842491	6144	retained	22	34	20	23	1088	0	0	0
Zm00001d017570.RefGen_V4	5	-	199880025	199882270	2246	199878075	199884219	6144	retained	3	1	1	1	68	0	0	0
Zm00001d017571.RefGen_V4	5	-	199954355	199956369	2015	199952289	199958433	6144	retained	3	1	1	1	68	0	0	0
Zm00001d017573.RefGen_V4	5	+	200047657	200053076	5420	200047294	200053438	6144	retained	14	7	3	5	341	0	0	0
Zm00001d017574.RefGen_V4	5	+	200131675	200141300	9626	200130343	200142631	12288	retained	4	2	3	2	127	0	0	0
Zm00001d017575.RefGen_V4	5	-	200157732	200159935	2204	200155761	200161905	6144	retained	2	0	1	1	42	0	0	0
Zm00001d017576.RefGen_V4	5	+	200174661	200175436	776	200171976	200178120	6144	retained	2	1	1	1	55	0	0	0
Zm00001d017577.RefGen_V4	5	-	200285812	200295114	9303	200284318	200296606	12288	retained	7	2	1	2	152	0	0	0
Zm00001d017579.RefGen_V4	5	-	200593062	200597737	4676	200592327	200598471	6144	retained	10	1	0	1	144	0	0	0
Zm00001d017580.RefGen_V4	5	-	200599586	200600687	1102	200597064	200603208	6144	retained	4	1	1	1	81	0	0	0
