species_id	gene_id	gene_name	flag	swissprot_accession	entry_name	pe	caution_records	difference_vs_reference	closest_reference_protein	curated_length
Athaliana	ATCG00890.TAIR10	ATCG00890	swissprot_caution_erroneous_initiation	P0CC32	NU2C1_ARATH	2	Sequence=BAA84430.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305}	internal_difference_prefix1_suffix18_len512vs389	ATCG00890.1.TAIR10	512
Athaliana	ATCG01250.TAIR10	ATCG01250	swissprot_caution_erroneous_initiation	P0CC33	NU2C2_ARATH	2	Sequence=BAA84447.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305}	internal_difference_prefix1_suffix18_len512vs389	ATCG01250.1.TAIR10	512
Athaliana	ATMG00990.TAIR10	ATMG00990	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_erroneous_initiation	P92533	NU3M_ARATH	1	Sequence=AAM15514.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=DAB41517.2; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305}	same_length_9_mismatches	ATMG00990.1.TAIR10	119
Athaliana	ATCG01050.TAIR10	ATCG01050	swissprot_caution_frameshift	P26288	NU4C_ARATH	1	Sequence=CAA37837.1; Type=Frameshift; Evidence={ECO:0000305}	internal_difference_prefix0_suffix499_len500vs506	ATCG01050.1.TAIR10	500
Athaliana	AT1G08300.TAIR10	AT1G08300	swissprot_caution_erroneous_gene_model_prediction	A0A1P8ARG1	NVL_ARATH	4	Sequence=AAF18242.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AAF18243.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix1_suffix0_len656vs746	AT1G08300.1.TAIR10	656
Athaliana	AT4G16730.TAIR10	AT4G16730	swissprot_caution_erroneous_gene_model_prediction	P0CJ42	OCISA_ARATH	5	Sequence=AEE83792.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB10448.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB78715.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix1_suffix0_len66vs539	AT4G16730.1.TAIR10	66
Athaliana	AT4G04030.TAIR10	AT4G04030	swissprot_caution_erroneous_initiation	P0DKG3	OFP9_ARATH	3	Sequence=AAC28202.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305} | Sequence=CAB77871.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305}	reference_shorter_by_287aa	AT4G04030.1.TAIR10	415
Athaliana	AT4G16370.TAIR10	AT4G16370	swissprot_caution_erroneous_gene_model_prediction	O23482	OPT3_ARATH	2	Sequence=CAB10414.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB78679.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	same_length_1_mismatches	AT4G16370.1.TAIR10	737
Athaliana	AT2G01120.TAIR10	AT2G01120	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_erroneous_initiation;swissprot_caution_frameshift	Q6EWX1	ORC4_ARATH	1	Sequence=AAF18660.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AAF18660.1; Type=Frameshift; Evidence={ECO:0000305} | Sequence=AAR92242.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305} | Sequence=CAE52912.1; Type=Frameshift; Evidence={ECO:0000305}	internal_difference_prefix71_suffix252_len417vs418	AT2G01120.1.TAIR10	417
Athaliana	AT1G62320.TAIR10	AT1G62320	swissprot_caution_erroneous_gene_model_prediction	F4HYR3	OSC14_ARATH	3	Sequence=AEE33953.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix274_suffix165_len778vs769	AT1G62320.1.TAIR10	778
Athaliana	AT3G63340.TAIR10	AT3G63340	swissprot_caution_erroneous_gene_model_prediction	Q93YS2	P2C51_ARATH	2	Sequence=AEE80468.1; Type=Erroneous gene model prediction; Note=The predicted gene has been split into 2 genes: At3g63330 and At3g63340.; Evidence={ECO:0000305} | Sequence=AEE80469.1; Type=Erroneous gene model prediction; Note=The predicted gene has been split into 2 genes: At3g63330 and At3g63340.; Evidence={ECO:0000305} | Sequence=CAB86435.1; Type=Erroneous gene model prediction; Note=The predicted gene has been split into 2 genes: At3g63330 and At3g63340.; Evidence={ECO:0000305}	internal_difference_prefix505_suffix0_len528vs1041	AT3G63340.1.TAIR10	528
Athaliana	AT1G64460.TAIR10	AT1G64460	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_frameshift	Q9SGW8	P4KG2_ARATH	1	Sequence=AAF19692.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AAF19692.1; Type=Frameshift; Evidence={ECO:0000305} | Sequence=AAS76698.1; Type=Frameshift; Evidence={ECO:0000305} | Sequence=AAS88785.1; Type=Frameshift; Evidence={ECO:0000305}	reference_shorter_by_249aa	AT1G64460.1.TAIR10	550
Athaliana	AT3G56600.TAIR10	AT3G56600	swissprot_caution_erroneous_initiation	Q0WMZ6	P4KG8_ARATH	2	Sequence=AEE79542.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305} | Sequence=BAF01504.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305}	reference_longer_by_3aa	AT3G56600.1.TAIR10	533
Athaliana	AT1G34140.TAIR10	AT1G34140	swissprot_caution_erroneous_gene_model_prediction	F4HT49	PABP1_ARATH	2	Sequence=AAG12523.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AEE31676.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	reference_shorter_by_90aa	AT1G34140.1.TAIR10	497
Athaliana	AT5G59650.TAIR10	AT5G59650	swissprot_caution_erroneous_gene_model_prediction	C0LGW2	PAM74_ARATH	1	Sequence=BAB09503.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix359_suffix518_len884vs892	AT5G59650.1.TAIR10	884
Athaliana	AT3G24790.TAIR10	AT3G24790	swissprot_caution_erroneous_initiation	Q9LRY1	PBL25_ARATH	2	Sequence=AEE76947.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305}	reference_shorter_by_18aa	AT3G24790.1.TAIR10	381
Athaliana	AT3G28690.TAIR10	AT3G28690	swissprot_caution_erroneous_gene_model_prediction	F4J0D2	PBL36_ARATH	1	Sequence=AEE77475.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	reference_shorter_by_100aa	AT3G28690.1.TAIR10	476
Athaliana	AT3G50610.TAIR10	AT3G50610	swissprot_caution_erroneous_initiation;swissprot_caution_erroneous_termination	A0A1I9LMX5	PCEP9_ARATH	1	Sequence=ABK28235.1; Type=Erroneous termination; Note=Extended C-terminus.; Evidence={ECO:0000305} | Sequence=AEE78685.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305} | Sequence=CAB62490.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305}	reference_shorter_by_14aa	AT3G50610.1.TAIR10	243
Athaliana	AT4G24710.TAIR10	AT4G24710	swissprot_caution_erroneous_gene_model_prediction	Q8H1F9	PCH2_ARATH	2	Sequence=CAA22992.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB79381.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	reference_longer_by_8aa	AT4G24710.1.TAIR10	467
Athaliana	AT1G31670.TAIR10	AT1G31670	swissprot_caution_erroneous_gene_model_prediction	P0DN99	PCP12_ARATH	2	Sequence=AAG60154.1; Type=Erroneous gene model prediction; Note=The predicted gene At1g31670 has been split into 2 genes: At1g31670 and At1g31672.; Evidence={ECO:0000305} | Sequence=AEE31382.1; Type=Erroneous gene model prediction; Note=The predicted gene At1g31670 has been split into 2 genes: At1g31670 and At1g31672.; Evidence={ECO:0000305}	internal_difference_prefix89_suffix0_len92vs741	AT1G31670.1.TAIR10	92
Athaliana	AT1G80810.TAIR10	AT1G80810	swissprot_caution_erroneous_gene_model_prediction	A8MRD9	PDS5D_ARATH	2	Sequence=AAF14668.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix1_suffix276_len826vs773	AT1G80810.1.TAIR10	826
Athaliana	AT4G32710.TAIR10	AT4G32710	swissprot_caution_frameshift	O65530	PEK14_ARATH	2	Sequence=AY060577; Type=Frameshift; Evidence={ECO:0000305}	reference_shorter_by_343aa	AT4G32710.1.TAIR10	731
Athaliana	AT3G29255.TAIR10	AT3G29255	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_frameshift	Q9LS68	PEN7_ARATH	5	Sequence=AEE77558.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=BAB01823.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=BAB01823.1; Type=Frameshift; Evidence={ECO:0000305}	internal_difference_prefix0_suffix601_len761vs706	AT3G29255.1.TAIR10	761
Athaliana	AT1G77100.TAIR10	AT1G77100	swissprot_caution_erroneous_initiation	O49293	PER13_ARATH	3	Sequence=AAC00622.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305}	reference_longer_by_17aa	AT1G77100.1.TAIR10	319
Athaliana	AT2G41480.TAIR10	AT2G41480	swissprot_caution_erroneous_initiation	O80822	PER25_ARATH	2	Sequence=AAC23733.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305}	reference_longer_by_13aa	AT2G41480.1.TAIR10	328
Athaliana	AT4G16270.TAIR10	AT4G16270	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_erroneous_initiation	O23474	PER40_ARATH	2	Sequence=BAD43424.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305} | Sequence=BAD43745.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305} | Sequence=CAB10406.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB78669.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	reference_longer_by_14aa	AT4G16270.1.TAIR10	348
Athaliana	AT4G25980.TAIR10	AT4G25980	swissprot_caution_erroneous_initiation	Q9SZH2	PER43_ARATH	3	Sequence=CAB39663.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305} | Sequence=CAB79453.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305}	reference_longer_by_45aa	AT4G25980.1.TAIR10	326
Athaliana	AT4G33870.TAIR10	AT4G33870	swissprot_caution_erroneous_gene_model_prediction	O81755	PER48_ARATH	3	Sequence=CAA19869.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB80104.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix176_suffix213_len404vs401	AT4G33870.1.TAIR10	404
Athaliana	AT3G24540.TAIR10	AT3G24540	swissprot_caution_erroneous_gene_model_prediction	Q1PEM5	PERK3_ARATH	2	Sequence=BAB02005.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix161_suffix348_len513vs509	AT3G24540.1.TAIR10	513
Athaliana	AT5G45580.TAIR10	AT5G45580	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_erroneous_initiation	C0SVS4	PHLB_ARATH	1	Sequence=AED95271.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305} | Sequence=BAB11197.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	reference_shorter_by_16aa	AT5G45580.1.TAIR10	280
Athaliana	AT4G32070.TAIR10	AT4G32070	swissprot_caution_erroneous_gene_model_prediction	F4JTI1	PHOX4_ARATH	2	Sequence=CAA16582.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB79925.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix729_suffix53_len782vs811	AT4G32070.1.TAIR10	782
Athaliana	AT1G08910.TAIR10	AT1G08910	swissprot_caution_erroneous_gene_model_prediction	A0A0A7EPL0	PIAL1_ARATH	1	Sequence=AAB70421.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix317_suffix505_len847vs829	AT1G08910.1.TAIR10	847
Athaliana	AT5G04020.TAIR10	AT5G04020	swissprot_caution_erroneous_gene_model_prediction	A0A1P8BH59	PICBP_ARATH	2	Sequence=CAB85522.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix93_suffix1395_len1488vs1495	AT5G04020.1.TAIR10	1488
Athaliana	AT5G10890.TAIR10	AT5G10890	swissprot_caution_erroneous_initiation	A0A1P8B9P9	PL1_ARATH	3	Sequence=AED91606.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305} | Sequence=CAB96844.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305}	reference_shorter_by_39aa	AT5G10890.1.TAIR10	334
Athaliana	AT2G44810.TAIR10	AT2G44810	swissprot_caution_erroneous_initiation	Q948R1	PLA11_ARATH	1	Sequence=AAC31843.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305} | Sequence=AAL69449.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305} | Sequence=AAM14879.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305} | Sequence=AEC10469.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305}	reference_shorter_by_90aa	AT2G44810.1.TAIR10	447
Athaliana	AT2G31100.TAIR10	AT2G31100	swissprot_caution_erroneous_termination	O82274	PLA19_ARATH	1	Sequence=AAC63840.1; Type=Erroneous termination; Note=Truncated C-terminus.; Evidence={ECO:0000305}	same_length_1_mismatches	AT2G31100.1.TAIR10	414
Athaliana	AT5G15110.TAIR10	AT5G15110	swissprot_caution_erroneous_termination	Q9LFP5	PLY19_ARATH	2	Sequence=ABK28696.1; Type=Erroneous termination; Note=Extended C-terminus.; Evidence={ECO:0000305}	same_length_1_mismatches	AT5G15110.1.TAIR10	472
Athaliana	AT2G24520.TAIR10	AT2G24520	swissprot_caution_erroneous_gene_model_prediction	Q9SJB3	PMA5_ARATH	2	Sequence=AAD23893.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AEC07588.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	reference_shorter_by_18aa	AT2G24520.1.TAIR10	949
Athaliana	AT2G17210.TAIR10	AT2G17210	swissprot_caution_erroneous_gene_model_prediction	Q9SII7	PP159_ARATH	3	Sequence=AAD25139.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix1_suffix652_len736vs715	AT2G17210.1.TAIR10	736
Athaliana	AT2G41080.TAIR10	AT2G41080	swissprot_caution_erroneous_initiation	Q8S9M4	PP198_ARATH	2	Sequence=AAD12003.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305} | Sequence=AAL69458.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305}	reference_shorter_by_85aa	AT2G41080.1.TAIR10	650
Athaliana	AT3G53170.TAIR10	AT3G53170	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_erroneous_initiation	Q9SCP4	PP279_ARATH	3	Sequence=AEE79044.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AEE79044.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305}	internal_difference_prefix1_suffix0_len447vs499	AT3G53170.1.TAIR10	447
Athaliana	AT3G63370.TAIR10	AT3G63370	swissprot_caution_erroneous_gene_model_prediction	Q9M1V3	PP296_ARATH	2	Sequence=CAB86438.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix866_suffix0_len960vs884	AT3G63370.1.TAIR10	960
Athaliana	AT4G19220.TAIR10	AT4G19220	swissprot_caution_erroneous_gene_model_prediction	O49680	PP324_ARATH	3	Sequence=CAA16711.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB78924.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix527_suffix405_len951vs932	AT4G19220.1.TAIR10	951
Athaliana	AT4G19440.TAIR10	AT4G19440	swissprot_caution_erroneous_initiation	Q940A6	PP325_ARATH	2	Sequence=AAL07224.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305} | Sequence=CAA18631.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305} | Sequence=CAB78946.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305}	reference_shorter_by_13aa	AT4G19440.2.TAIR10	838
Athaliana	AT4G21170.TAIR10	AT4G21170	swissprot_caution_erroneous_gene_model_prediction	O49558	PP331_ARATH	3	Sequence=CAA17536.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB79117.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix428_suffix106_len585vs551	AT4G21170.1.TAIR10	585
Athaliana	AT4G26800.TAIR10	AT4G26800	swissprot_caution_erroneous_initiation	Q9SZ20	PP339_ARATH	2	Sequence=BX838540; Type=Miscellaneous discrepancy; Note=Sequencing errors.; Evidence={ECO:0000305} | Sequence=CAB36526.1; Type=Erroneous initiation; Evidence={ECO:0000305} | Sequence=CAB79535.1; Type=Erroneous initiation; Evidence={ECO:0000305}	internal_difference_prefix1_suffix367_len514vs369	AT4G26800.1.TAIR10	514
Athaliana	AT4G31070.TAIR10	AT4G31070	swissprot_caution_erroneous_initiation	O65543	PP343_ARATH	3	Sequence=CAA18186.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305} | Sequence=CAB79825.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305}	reference_shorter_by_11aa	AT4G31070.1.TAIR10	624
Athaliana	AT5G14770.TAIR10	AT5G14770	swissprot_caution_erroneous_initiation	Q9LER0	PP381_ARATH	3	Sequence=CAC01876.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305}	reference_shorter_by_2aa	AT5G14770.1.TAIR10	940
Athaliana	AT5G36300.TAIR10	AT5G36300	swissprot_caution_erroneous_gene_model_prediction	Q9FFZ2	PP402_ARATH	3	Sequence=AED94067.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=BAB10889.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix1_suffix0_len330vs284	AT5G36300.1.TAIR10	330
Athaliana	AT5G55840.TAIR10	AT5G55840	swissprot_caution_erroneous_gene_model_prediction	Q9LVQ5	PP432_ARATH	3	Sequence=AED96686.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=BAA97283.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix1_suffix1081_len1096vs1136	AT5G55840.1.TAIR10	1096
Athaliana	AT4G13700.TAIR10	AT4G13700	swissprot_caution_erroneous_gene_model_prediction	Q6TPH1	PPA23_ARATH	1	Sequence=CAB36834.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB78412.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	same_length_1_mismatches	AT4G13700.1.TAIR10	458
Athaliana	AT5G02080.TAIR10	AT5G02080	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_erroneous_initiation;swissprot_caution_frameshift	Q9LZM3	PPCS2_ARATH	2	Sequence=AED90429.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AED90429.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305} | Sequence=CAB82981.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB82981.1; Type=Frameshift; Evidence={ECO:0000305}	internal_difference_prefix2_suffix169_len309vs270	AT5G02080.1.TAIR10	309
Athaliana	AT1G06710.TAIR10	AT1G06710	swissprot_caution_erroneous_gene_model_prediction	Q9M9X9	PPR18_ARATH	3	Sequence=AEE28027.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix983_suffix0_len987vs997	AT1G06710.1.TAIR10	987
Athaliana	AT1G12700.TAIR10	AT1G12700	swissprot_caution_erroneous_gene_model_prediction	P0C7Q7	PPR38_ARATH	3	Sequence=AAF88093.1; Type=Erroneous gene model prediction; Note=The predicted gene has been split into 2 genes: At1g12680 and At1g12700.; Evidence={ECO:0000305}	internal_difference_prefix590_suffix0_len602vs735	AT1G12700.1.TAIR10	602
Athaliana	AT1G13630.TAIR10	AT1G13630	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_erroneous_initiation	Q9LMY5	PPR41_ARATH	3	Sequence=AAF81289.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AAF99828.1; Type=Erroneous initiation; Evidence={ECO:0000305} | Sequence=AEE29049.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix1_suffix0_len826vs806	AT1G13630.1.TAIR10	826
Athaliana	AT1G28020.TAIR10	AT1G28020	swissprot_caution_erroneous_gene_model_prediction	Q9C7F1	PPR61_ARATH	3	Sequence=AAG51479.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix532_suffix0_len566vs612	AT1G28020.1.TAIR10	566
Athaliana	AT4G14180.TAIR10	AT4G14180	swissprot_caution_erroneous_gene_model_prediction	O23277	PRD1_ARATH	1	Sequence=CAB46002.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB78460.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix357_suffix608_len1330vs1268	AT4G14180.1.TAIR10	1330
Athaliana	AT4G38780.TAIR10	AT4G38780	swissprot_caution_erroneous_gene_model_prediction	Q9T0I6	PRP8B_ARATH	3	Sequence=AEE86973.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB38612.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB80541.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix66_suffix2266_len2359vs2332	AT4G38780.1.TAIR10	2359
